customer_id,first_booking_date,last_booking_date,total_bookings,total_revenue,average_booking_value,cohort_month,recency_days,repeat_booking_flag,active_span_days,booking_frequency,cohort_status
C001668,2026-02-26,2026-08-12,2.0,4835.4,2417.7,2026-02,132.0,1.0,167.0,0.3592814371257485,ACTIVE_COHORT_MEMBER
C001669,2025-12-02,2026-02-21,2.0,8920.099999999999,4460.049999999999,2025-12,304.0,1.0,81.0,0.7407407407407407,ACTIVE_COHORT_MEMBER
C001670,,,,,,,,,,,NO_BOOKING
C001671,,,,,,,,,,,NO_BOOKING
C001672,,,,,,,,,,,NO_BOOKING
C001673,2026-02-08,2026-02-08,1.0,1272.95,1272.95,2026-02,317.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001674,2025-09-22,2026-10-14,5.0,8655.51,1731.102,2025-09,69.0,1.0,387.0,0.38759689922480617,ACTIVE_COHORT_MEMBER
C001675,2026-05-14,2026-09-15,3.0,5836.95,1945.6499999999999,2026-05,98.0,1.0,124.0,0.7258064516129031,ACTIVE_COHORT_MEMBER
C001676,2025-12-27,2026-09-12,2.0,7176.860000000001,3588.4300000000003,2025-12,101.0,1.0,259.0,0.23166023166023167,ACTIVE_COHORT_MEMBER
C001677,2026-04-16,2026-04-16,1.0,4818.44,4818.44,2026-04,250.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001678,2025-09-29,2025-09-29,1.0,2537.08,2537.08,2025-09,449.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001679,2026-04-29,2026-11-03,3.0,7852.2,2617.4,2026-04,49.0,1.0,188.0,0.4787234042553192,ACTIVE_COHORT_MEMBER
C001680,2026-03-31,2026-09-30,2.0,5728.03,2864.015,2026-03,83.0,1.0,183.0,0.3278688524590164,ACTIVE_COHORT_MEMBER
C001681,2026-02-19,2026-03-23,2.0,1955.1799999999998,977.5899999999999,2026-02,274.0,1.0,32.0,1.875,ACTIVE_COHORT_MEMBER
C001682,2026-08-15,2026-12-05,3.0,8092.7300000000005,2697.576666666667,2026-08,17.0,1.0,112.0,0.8035714285714286,ACTIVE_COHORT_MEMBER
C001683,2026-01-16,2026-10-18,3.0,8329.31,2776.4366666666665,2026-01,65.0,1.0,275.0,0.32727272727272727,ACTIVE_COHORT_MEMBER
C001684,,,,,,,,,,,NO_BOOKING
C001685,,,,,,,,,,,NO_BOOKING
C001686,2026-11-16,2026-11-16,1.0,4189.07,4189.07,2026-11,36.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001687,2025-09-15,2026-01-31,2.0,4789.38,2394.69,2025-09,325.0,1.0,138.0,0.4347826086956522,ACTIVE_COHORT_MEMBER
C001688,2025-12-11,2026-05-01,4.0,11158.06,2789.515,2025-12,235.0,1.0,141.0,0.851063829787234,ACTIVE_COHORT_MEMBER
C001689,,,,,,,,,,,NO_BOOKING
C001690,2025-08-29,2026-05-05,2.0,7538.33,3769.165,2025-08,231.0,1.0,249.0,0.24096385542168672,ACTIVE_COHORT_MEMBER
C001691,2025-10-30,2026-07-29,2.0,7635.18,3817.59,2025-10,146.0,1.0,272.0,0.22058823529411764,ACTIVE_COHORT_MEMBER
C001692,,,,,,,,,,,NO_BOOKING
C001693,2026-08-26,2026-08-26,1.0,1176.64,1176.64,2026-08,118.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001694,2026-01-23,2026-10-28,3.0,9944.68,3314.8933333333334,2026-01,55.0,1.0,278.0,0.3237410071942446,ACTIVE_COHORT_MEMBER
C001695,2026-06-02,2026-06-02,1.0,1893.47,1893.47,2026-06,203.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001696,2026-04-13,2026-04-13,1.0,1305.69,1305.69,2026-04,253.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001697,2025-12-11,2026-10-10,2.0,6351.7,3175.85,2025-12,73.0,1.0,303.0,0.19801980198019803,ACTIVE_COHORT_MEMBER
C001698,2026-03-09,2026-03-09,1.0,966.15,966.15,2026-03,288.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001699,2025-09-25,2026-07-05,2.0,2197.23,1098.615,2025-09,170.0,1.0,283.0,0.21201413427561838,ACTIVE_COHORT_MEMBER
C001700,,,,,,,,,,,NO_BOOKING
C001701,2025-10-06,2025-10-06,1.0,4323.68,4323.68,2025-10,442.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001702,,,,,,,,,,,NO_BOOKING
C001703,2025-12-20,2025-12-20,1.0,3707.99,3707.99,2025-12,367.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001704,,,,,,,,,,,NO_BOOKING
C001705,2025-11-16,2026-08-05,2.0,6272.31,3136.155,2025-11,139.0,1.0,262.0,0.22900763358778628,ACTIVE_COHORT_MEMBER
C001706,2025-12-30,2025-12-30,1.0,4659.83,4659.83,2025-12,357.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001707,2026-01-02,2026-07-27,2.0,5526.700000000001,2763.3500000000004,2026-01,148.0,1.0,206.0,0.29126213592233013,ACTIVE_COHORT_MEMBER
C001708,2026-03-29,2026-03-29,1.0,4583.62,4583.62,2026-03,268.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001709,2025-10-25,2026-08-23,4.0,14402.35,3600.5875,2025-10,121.0,1.0,302.0,0.3973509933774835,ACTIVE_COHORT_MEMBER
C001710,2026-03-21,2026-03-21,1.0,3661.22,3661.22,2026-03,276.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001711,,,,,,,,,,,NO_BOOKING
C001712,2025-08-15,2026-03-13,4.0,15161.53,3790.3825,2025-08,284.0,1.0,210.0,0.5714285714285714,ACTIVE_COHORT_MEMBER
C001713,2026-10-02,2026-10-02,1.0,3224.59,3224.59,2026-10,81.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001714,2026-10-13,2026-10-13,1.0,1559.72,1559.72,2026-10,70.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001715,2025-12-03,2025-12-03,1.0,3199.32,3199.32,2025-12,384.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001716,2025-09-28,2026-01-25,2.0,5479.469999999999,2739.7349999999997,2025-09,331.0,1.0,119.0,0.5042016806722689,ACTIVE_COHORT_MEMBER
C001717,2025-12-11,2026-03-15,5.0,12774.84,2554.968,2025-12,282.0,1.0,94.0,1.5957446808510638,ACTIVE_COHORT_MEMBER
C001718,2026-02-25,2026-10-02,3.0,8890.48,2963.4933333333333,2026-02,81.0,1.0,219.0,0.4109589041095891,ACTIVE_COHORT_MEMBER
C001719,,,,,,,,,,,NO_BOOKING
C001720,2025-11-25,2026-07-27,3.0,11126.17,3708.7233333333334,2025-11,148.0,1.0,244.0,0.36885245901639346,ACTIVE_COHORT_MEMBER
C001721,,,,,,,,,,,NO_BOOKING
C001722,2026-08-04,2026-08-04,1.0,863.42,863.42,2026-08,140.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001723,2025-12-21,2025-12-21,1.0,2726.99,2726.99,2025-12,366.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001724,2025-10-07,2025-12-19,2.0,6898.25,3449.125,2025-10,368.0,1.0,73.0,0.8219178082191781,ACTIVE_COHORT_MEMBER
C001725,2025-07-31,2026-07-10,6.0,18603.09,3100.515,2025-07,165.0,1.0,344.0,0.5232558139534884,ACTIVE_COHORT_MEMBER
C001726,2025-11-06,2026-03-11,2.0,3923.5200000000004,1961.7600000000002,2025-11,286.0,1.0,125.0,0.48,ACTIVE_COHORT_MEMBER
C001727,2026-08-25,2026-10-09,2.0,8180.83,4090.415,2026-08,74.0,1.0,45.0,1.3333333333333333,ACTIVE_COHORT_MEMBER
C001728,2026-06-03,2026-06-03,1.0,4073.02,4073.02,2026-06,202.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001729,,,,,,,,,,,NO_BOOKING
C001730,,,,,,,,,,,NO_BOOKING
C001731,,,,,,,,,,,NO_BOOKING
C001732,,,,,,,,,,,NO_BOOKING
C001733,,,,,,,,,,,NO_BOOKING
C001734,2026-07-11,2026-10-02,3.0,8406.380000000001,2802.126666666667,2026-07,81.0,1.0,83.0,1.0843373493975903,ACTIVE_COHORT_MEMBER
C001735,2025-11-11,2025-11-11,1.0,768.95,768.95,2025-11,406.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001736,2025-12-24,2026-02-27,2.0,4884.2300000000005,2442.1150000000002,2025-12,298.0,1.0,65.0,0.9230769230769231,ACTIVE_COHORT_MEMBER
C001737,2026-02-09,2026-10-14,3.0,4526.37,1508.79,2026-02,69.0,1.0,247.0,0.3643724696356276,ACTIVE_COHORT_MEMBER
C001738,2026-07-21,2026-07-21,1.0,3900.63,3900.63,2026-07,154.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001739,2025-12-22,2026-07-01,2.0,8075.59,4037.795,2025-12,174.0,1.0,191.0,0.31413612565445026,ACTIVE_COHORT_MEMBER
C001740,,,,,,,,,,,NO_BOOKING
C001741,,,,,,,,,,,NO_BOOKING
C001742,,,,,,,,,,,NO_BOOKING
C001743,2025-12-30,2026-08-05,2.0,8190.15,4095.075,2025-12,139.0,1.0,218.0,0.27522935779816515,ACTIVE_COHORT_MEMBER
C001744,,,,,,,,,,,NO_BOOKING
C001745,,,,,,,,,,,NO_BOOKING
C001746,,,,,,,,,,,NO_BOOKING
C001747,,,,,,,,,,,NO_BOOKING
C001748,,,,,,,,,,,NO_BOOKING
C001749,2026-02-14,2026-02-14,1.0,642.32,642.32,2026-02,311.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001750,2025-10-11,2026-06-04,3.0,6919.65,2306.5499999999997,2025-10,201.0,1.0,236.0,0.38135593220338987,ACTIVE_COHORT_MEMBER
C001751,2025-09-01,2026-06-03,2.0,9500.63,4750.315,2025-09,202.0,1.0,275.0,0.2181818181818182,ACTIVE_COHORT_MEMBER
C001752,2025-12-08,2026-07-27,4.0,16165.019999999999,4041.2549999999997,2025-12,148.0,1.0,231.0,0.5194805194805194,ACTIVE_COHORT_MEMBER
C001753,2026-02-07,2026-08-21,2.0,8706.22,4353.11,2026-02,123.0,1.0,195.0,0.3076923076923077,ACTIVE_COHORT_MEMBER
C001754,2025-12-12,2026-10-29,3.0,10874.0,3624.6666666666665,2025-12,54.0,1.0,321.0,0.28037383177570097,ACTIVE_COHORT_MEMBER
C001755,2026-06-09,2026-06-09,1.0,1527.28,1527.28,2026-06,196.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001756,2026-02-17,2026-04-21,2.0,6813.610000000001,3406.8050000000003,2026-02,245.0,1.0,63.0,0.9523809523809523,ACTIVE_COHORT_MEMBER
C001757,2025-11-20,2025-11-20,1.0,939.86,939.86,2025-11,397.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001758,2026-03-21,2026-06-25,4.0,13715.289999999999,3428.8224999999998,2026-03,180.0,1.0,96.0,1.25,ACTIVE_COHORT_MEMBER
C001759,,,,,,,,,,,NO_BOOKING
C001760,2026-02-05,2026-08-12,4.0,12508.01,3127.0025,2026-02,132.0,1.0,188.0,0.6382978723404256,ACTIVE_COHORT_MEMBER
C001761,2026-02-26,2026-02-26,1.0,1322.17,1322.17,2026-02,299.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001762,2025-11-02,2025-12-14,2.0,5826.94,2913.47,2025-11,373.0,1.0,42.0,1.4285714285714286,ACTIVE_COHORT_MEMBER
C001763,2025-12-23,2026-08-28,2.0,5393.88,2696.94,2025-12,116.0,1.0,248.0,0.24193548387096772,ACTIVE_COHORT_MEMBER
C001764,2026-07-08,2026-07-08,1.0,2822.51,2822.51,2026-07,167.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001765,2025-11-22,2026-03-19,3.0,7717.3,2572.4333333333334,2025-11,278.0,1.0,117.0,0.7692307692307693,ACTIVE_COHORT_MEMBER
C001766,2026-01-20,2026-01-20,1.0,3543.06,3543.06,2026-01,336.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001767,2026-01-16,2026-01-16,1.0,3338.79,3338.79,2026-01,340.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001768,2025-09-01,2026-07-06,3.0,8931.239999999998,2977.0799999999995,2025-09,169.0,1.0,308.0,0.2922077922077922,ACTIVE_COHORT_MEMBER
C001769,,,,,,,,,,,NO_BOOKING
C001770,2026-05-16,2026-05-16,1.0,4240.2,4240.2,2026-05,220.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001771,2025-12-22,2025-12-22,1.0,3821.85,3821.85,2025-12,365.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001772,2025-10-05,2026-09-14,2.0,3592.9700000000003,1796.4850000000001,2025-10,99.0,1.0,344.0,0.1744186046511628,ACTIVE_COHORT_MEMBER
C001773,2025-11-23,2026-08-15,2.0,3633.25,1816.625,2025-11,129.0,1.0,265.0,0.22641509433962262,ACTIVE_COHORT_MEMBER
C001774,2025-10-24,2026-04-26,2.0,8341.77,4170.885,2025-10,240.0,1.0,184.0,0.32608695652173914,ACTIVE_COHORT_MEMBER
C001775,2026-05-14,2026-05-14,1.0,4654.27,4654.27,2026-05,222.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001776,,,,,,,,,,,NO_BOOKING
C001777,2025-12-31,2026-06-11,3.0,11737.650000000001,3912.5500000000006,2025-12,194.0,1.0,162.0,0.5555555555555555,ACTIVE_COHORT_MEMBER
C001778,2026-01-30,2026-09-29,3.0,7328.73,2442.91,2026-01,84.0,1.0,242.0,0.37190082644628103,ACTIVE_COHORT_MEMBER
C001779,2026-10-21,2026-10-21,1.0,4344.01,4344.01,2026-10,62.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001780,2025-11-27,2026-05-11,3.0,9875.93,3291.976666666667,2025-11,225.0,1.0,165.0,0.5454545454545454,ACTIVE_COHORT_MEMBER
C001781,,,,,,,,,,,NO_BOOKING
C001782,2025-12-05,2026-09-14,3.0,5920.08,1973.36,2025-12,99.0,1.0,283.0,0.31802120141342755,ACTIVE_COHORT_MEMBER
C001783,2026-04-03,2026-04-24,2.0,5932.87,2966.435,2026-04,242.0,1.0,21.0,2.0,ACTIVE_COHORT_MEMBER
C001784,,,,,,,,,,,NO_BOOKING
C001785,2026-02-16,2026-02-16,1.0,4747.54,4747.54,2026-02,309.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001786,2026-06-19,2026-06-19,1.0,1042.36,1042.36,2026-06,186.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001787,,,,,,,,,,,NO_BOOKING
C001788,2025-10-20,2026-03-03,2.0,7113.33,3556.665,2025-10,294.0,1.0,134.0,0.44776119402985076,ACTIVE_COHORT_MEMBER
C001789,2025-10-03,2026-11-25,2.0,3575.52,1787.76,2025-10,27.0,1.0,418.0,0.14354066985645933,ACTIVE_COHORT_MEMBER
C001790,2026-01-23,2026-02-22,2.0,5701.89,2850.945,2026-01,303.0,1.0,30.0,2.0,ACTIVE_COHORT_MEMBER
C001791,2025-11-29,2025-11-29,1.0,4869.14,4869.14,2025-11,388.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001792,,,,,,,,,,,NO_BOOKING
C001793,2025-12-01,2026-02-02,3.0,11019.460000000001,3673.1533333333336,2025-12,323.0,1.0,63.0,1.4285714285714286,ACTIVE_COHORT_MEMBER
C001794,,,,,,,,,,,NO_BOOKING
C001795,2026-06-16,2026-11-06,2.0,6369.04,3184.52,2026-06,46.0,1.0,143.0,0.4195804195804196,ACTIVE_COHORT_MEMBER
C001796,,,,,,,,,,,NO_BOOKING
C001797,2026-01-29,2026-01-29,1.0,2836.98,2836.98,2026-01,327.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001798,2025-11-11,2026-05-22,2.0,7494.83,3747.415,2025-11,214.0,1.0,192.0,0.3125,ACTIVE_COHORT_MEMBER
C001799,2026-04-21,2026-06-12,2.0,1559.77,779.885,2026-04,193.0,1.0,52.0,1.1538461538461537,ACTIVE_COHORT_MEMBER
C001800,2026-02-08,2026-08-17,2.0,5135.72,2567.86,2026-02,127.0,1.0,190.0,0.31578947368421056,ACTIVE_COHORT_MEMBER
C001801,2025-11-01,2025-11-01,1.0,1718.34,1718.34,2025-11,416.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001802,2026-03-19,2026-03-19,1.0,2212.97,2212.97,2026-03,278.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001803,2025-12-23,2026-02-15,2.0,7206.88,3603.44,2025-12,310.0,1.0,54.0,1.1111111111111112,ACTIVE_COHORT_MEMBER
C001804,,,,,,,,,,,NO_BOOKING
C001805,2025-12-25,2026-03-12,2.0,7352.790000000001,3676.3950000000004,2025-12,285.0,1.0,77.0,0.7792207792207791,ACTIVE_COHORT_MEMBER
C001806,,,,,,,,,,,NO_BOOKING
C001807,2026-03-09,2026-05-24,2.0,3647.1400000000003,1823.5700000000002,2026-03,212.0,1.0,76.0,0.7894736842105263,ACTIVE_COHORT_MEMBER
C001808,,,,,,,,,,,NO_BOOKING
C001809,2025-12-30,2025-12-30,1.0,4003.15,4003.15,2025-12,357.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001810,2026-01-02,2026-09-06,2.0,4057.84,2028.92,2026-01,107.0,1.0,247.0,0.24291497975708504,ACTIVE_COHORT_MEMBER
C001811,2025-11-23,2026-09-09,4.0,10092.279999999999,2523.0699999999997,2025-11,104.0,1.0,290.0,0.4137931034482759,ACTIVE_COHORT_MEMBER
C001812,2026-07-31,2026-07-31,1.0,737.77,737.77,2026-07,144.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001813,2025-11-30,2026-11-26,3.0,10769.13,3589.7099999999996,2025-11,26.0,1.0,361.0,0.24930747922437674,ACTIVE_COHORT_MEMBER
C001814,2026-01-02,2026-11-01,3.0,13346.57,4448.856666666667,2026-01,51.0,1.0,303.0,0.297029702970297,ACTIVE_COHORT_MEMBER
C001815,2025-08-06,2026-10-05,3.0,9667.76,3222.5866666666666,2025-08,78.0,1.0,425.0,0.21176470588235294,ACTIVE_COHORT_MEMBER
C001816,2026-08-09,2026-08-09,1.0,2101.73,2101.73,2026-08,135.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001817,2025-09-08,2025-09-08,1.0,1252.55,1252.55,2025-09,470.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001818,2025-10-05,2025-10-05,1.0,2987.74,2987.74,2025-10,443.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001819,2026-09-23,2026-09-23,1.0,1904.85,1904.85,2026-09,90.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001820,2025-12-06,2026-09-14,3.0,5000.3,1666.7666666666667,2025-12,99.0,1.0,282.0,0.3191489361702127,ACTIVE_COHORT_MEMBER
C001821,2026-01-29,2026-06-15,2.0,5514.29,2757.145,2026-01,190.0,1.0,137.0,0.43795620437956206,ACTIVE_COHORT_MEMBER
C001822,2026-07-20,2026-07-20,1.0,4210.77,4210.77,2026-07,155.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001823,2026-01-19,2026-01-19,1.0,1565.68,1565.68,2026-01,337.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001824,2025-12-12,2026-09-06,6.0,15420.34,2570.056666666667,2025-12,107.0,1.0,268.0,0.6716417910447761,ACTIVE_COHORT_MEMBER
C001825,2026-03-08,2026-09-08,3.0,6045.53,2015.1766666666665,2026-03,105.0,1.0,184.0,0.48913043478260865,ACTIVE_COHORT_MEMBER
C001826,,,,,,,,,,,NO_BOOKING
C001827,2026-01-30,2026-01-30,1.0,1543.08,1543.08,2026-01,326.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001828,2026-04-03,2026-07-20,3.0,8044.320000000001,2681.44,2026-04,155.0,1.0,108.0,0.8333333333333333,ACTIVE_COHORT_MEMBER
C001829,2026-04-24,2026-11-27,4.0,9650.58,2412.645,2026-04,25.0,1.0,217.0,0.5529953917050692,ACTIVE_COHORT_MEMBER
C001830,2025-09-21,2025-09-21,1.0,3350.88,3350.88,2025-09,457.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001831,2026-03-22,2026-03-22,1.0,2810.02,2810.02,2026-03,275.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001832,2025-12-11,2026-03-07,2.0,6431.17,3215.585,2025-12,290.0,1.0,86.0,0.6976744186046512,ACTIVE_COHORT_MEMBER
C001833,2025-11-29,2025-11-29,1.0,1917.05,1917.05,2025-11,388.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001834,,,,,,,,,,,NO_BOOKING
C001835,2025-12-08,2025-12-08,1.0,881.4,881.4,2025-12,379.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001836,,,,,,,,,,,NO_BOOKING
C001837,2026-06-27,2026-09-07,2.0,6296.42,3148.21,2026-06,106.0,1.0,72.0,0.8333333333333334,ACTIVE_COHORT_MEMBER
C001838,2026-07-23,2026-07-23,1.0,2982.61,2982.61,2026-07,152.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001839,2025-08-06,2026-04-04,2.0,5182.389999999999,2591.1949999999997,2025-08,262.0,1.0,241.0,0.24896265560165975,ACTIVE_COHORT_MEMBER
C001840,,,,,,,,,,,NO_BOOKING
C001841,2026-01-21,2026-01-21,1.0,1095.43,1095.43,2026-01,335.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001842,2025-09-11,2026-01-18,2.0,3566.3900000000003,1783.1950000000002,2025-09,338.0,1.0,129.0,0.46511627906976744,ACTIVE_COHORT_MEMBER
C001843,2026-03-14,2026-03-14,1.0,1548.04,1548.04,2026-03,283.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001844,2026-07-23,2026-07-23,1.0,579.72,579.72,2026-07,152.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001845,,,,,,,,,,,NO_BOOKING
C001846,2025-11-22,2026-04-26,2.0,5304.01,2652.005,2025-11,240.0,1.0,155.0,0.3870967741935484,ACTIVE_COHORT_MEMBER
C001847,2026-01-09,2026-01-09,1.0,1496.74,1496.74,2026-01,347.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001848,2025-10-30,2026-09-19,3.0,12972.04,4324.013333333333,2025-10,94.0,1.0,324.0,0.27777777777777773,ACTIVE_COHORT_MEMBER
C001849,2025-12-23,2026-05-13,3.0,9041.33,3013.7766666666666,2025-12,223.0,1.0,141.0,0.6382978723404255,ACTIVE_COHORT_MEMBER
C001850,2026-01-23,2026-06-27,2.0,3530.26,1765.13,2026-01,178.0,1.0,155.0,0.3870967741935484,ACTIVE_COHORT_MEMBER
C001851,2026-08-10,2026-08-24,2.0,4010.88,2005.44,2026-08,120.0,1.0,14.0,2.0,ACTIVE_COHORT_MEMBER
C001852,,,,,,,,,,,NO_BOOKING
C001853,2026-08-07,2026-08-07,1.0,1601.71,1601.71,2026-08,137.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001854,2026-06-18,2026-06-26,2.0,2993.2,1496.6,2026-06,179.0,1.0,8.0,2.0,ACTIVE_COHORT_MEMBER
C001855,2026-01-23,2026-08-04,3.0,6821.52,2273.84,2026-01,140.0,1.0,193.0,0.46632124352331605,ACTIVE_COHORT_MEMBER
C001856,2026-01-16,2026-11-10,4.0,8437.09,2109.2725,2026-01,42.0,1.0,298.0,0.40268456375838924,ACTIVE_COHORT_MEMBER
C001857,2025-09-02,2025-12-14,2.0,4369.33,2184.665,2025-09,373.0,1.0,103.0,0.5825242718446603,ACTIVE_COHORT_MEMBER
C001858,2026-01-11,2026-06-01,3.0,10361.310000000001,3453.7700000000004,2026-01,204.0,1.0,141.0,0.6382978723404255,ACTIVE_COHORT_MEMBER
C001859,2026-07-22,2026-07-22,1.0,3058.31,3058.31,2026-07,153.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001860,2026-04-13,2026-04-13,1.0,3656.77,3656.77,2026-04,253.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001861,2026-11-02,2026-11-02,1.0,3116.82,3116.82,2026-11,50.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001862,2026-02-02,2026-10-03,2.0,8015.17,4007.585,2026-02,80.0,1.0,243.0,0.2469135802469136,ACTIVE_COHORT_MEMBER
C001863,,,,,,,,,,,NO_BOOKING
C001864,2026-03-12,2026-08-07,3.0,9210.62,3070.206666666667,2026-03,137.0,1.0,148.0,0.6081081081081081,ACTIVE_COHORT_MEMBER
C001865,,,,,,,,,,,NO_BOOKING
C001866,2025-11-28,2026-08-09,2.0,5858.13,2929.065,2025-11,135.0,1.0,254.0,0.23622047244094488,ACTIVE_COHORT_MEMBER
C001867,2026-01-16,2026-01-16,1.0,1688.07,1688.07,2026-01,340.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001868,2026-05-26,2026-05-26,1.0,2695.29,2695.29,2026-05,210.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001869,2025-11-02,2026-04-21,3.0,6465.46,2155.153333333333,2025-11,245.0,1.0,170.0,0.5294117647058824,ACTIVE_COHORT_MEMBER
C001870,2026-02-03,2026-04-26,3.0,5210.71,1736.9033333333334,2026-02,240.0,1.0,82.0,1.0975609756097562,ACTIVE_COHORT_MEMBER
C001871,,,,,,,,,,,NO_BOOKING
C001872,2026-04-14,2026-04-14,1.0,3384.8,3384.8,2026-04,252.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001873,2026-03-21,2026-08-02,3.0,9468.12,3156.0400000000004,2026-03,142.0,1.0,134.0,0.6716417910447761,ACTIVE_COHORT_MEMBER
C001874,2025-11-13,2026-02-24,3.0,7093.91,2364.6366666666668,2025-11,301.0,1.0,103.0,0.8737864077669903,ACTIVE_COHORT_MEMBER
C001875,2025-11-10,2026-02-27,2.0,5996.52,2998.26,2025-11,298.0,1.0,109.0,0.5504587155963303,ACTIVE_COHORT_MEMBER
C001876,2025-09-26,2026-11-15,3.0,7914.780000000001,2638.26,2025-09,37.0,1.0,415.0,0.21686746987951808,ACTIVE_COHORT_MEMBER
C001877,2026-04-19,2026-04-20,2.0,3898.93,1949.465,2026-04,246.0,1.0,1.0,2.0,ACTIVE_COHORT_MEMBER
C001878,,,,,,,,,,,NO_BOOKING
C001879,2026-03-04,2026-07-18,2.0,8471.62,4235.81,2026-03,157.0,1.0,136.0,0.4411764705882353,ACTIVE_COHORT_MEMBER
C001880,2026-05-05,2026-05-05,1.0,4018.7,4018.7,2026-05,231.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001881,,,,,,,,,,,NO_BOOKING
C001882,2025-11-17,2026-09-02,4.0,9639.79,2409.9475,2025-11,111.0,1.0,289.0,0.4152249134948097,ACTIVE_COHORT_MEMBER
C001883,2025-12-17,2025-12-17,1.0,3008.0,3008.0,2025-12,370.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001884,,,,,,,,,,,NO_BOOKING
C001885,2025-10-07,2025-12-30,3.0,9136.48,3045.4933333333333,2025-10,357.0,1.0,84.0,1.0714285714285714,ACTIVE_COHORT_MEMBER
C001886,2026-04-21,2026-04-21,1.0,1365.18,1365.18,2026-04,245.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C001887,,,,,,,,,,,NO_BOOKING
