booking_id,customer_id,trip_id,booking_date,booking_amount,booking_status
B002592,C004365,T000005,2025-10-15,4844.07,Confirmed
B002593,C001284,T000005,2025-10-30,4069.59,Confirmed
B002594,C000924,T000022,2026-03-22,1998.06,Cancelled
B002595,C001126,T000005,2025-11-23,2625.8,Pending
B002596,C001530,T000004,2026-02-02,1403.03,Confirmed
B002597,C001595,T000009,2025-11-17,570.74,Confirmed
B002598,C000247,T000029,2026-08-17,1803.72,Pending
B002599,C003712,T000022,2026-01-29,2162.34,Confirmed
B002600,C001561,T000027,2026-06-30,3039.65,Confirmed
B002601,C002401,T000010,2026-02-16,4748.3,Confirmed
B002602,C002244,T000016,2026-04-08,4765.33,Confirmed
B002603,C003865,T000042,2026-03-06,815.44,Pending
B002604,C001940,T000042,2026-01-07,3265.91,Confirmed
B002605,C003070,T000010,2026-02-11,690.59,Confirmed
B002606,C000227,T000006,2026-05-19,3416.36,Confirmed
B002607,C003548,T000049,2026-02-16,1029.66,Confirmed
B002608,C000265,T000005,2026-02-16,4758.81,Cancelled
B002609,C001396,T000006,2026-04-02,4389.52,Confirmed
B002610,C003558,T000047,2026-04-26,600.48,Confirmed
B002611,C000646,T000025,2026-06-08,4019.59,Pending
B002612,C002991,T000050,2026-06-08,3361.54,Confirmed
B002613,C001900,T000004,2025-11-07,2729.16,Confirmed
B002614,C002505,T000040,2026-05-20,3211.86,Confirmed
B002615,C002773,T000048,2026-09-06,3552.13,Confirmed
B002616,C001155,T000032,2026-05-03,4480.06,Confirmed
B002617,C000588,T000035,2026-06-07,3953.11,Confirmed
B002618,C004572,T000010,2026-06-30,3089.2,Confirmed
B002619,C001822,T000034,2026-07-20,4210.77,Confirmed
B002620,C000986,T000036,2026-04-11,4941.15,Confirmed
B002621,C004080,T000006,2026-04-13,1850.82,Confirmed
B002622,C003349,T000043,2026-09-07,1032.89,Confirmed
B002623,C003832,T000046,2026-08-09,3791.52,Pending
B002624,C001242,T000016,2026-04-25,4903.68,Cancelled
B002625,C000190,T000019,2026-03-26,1025.18,Confirmed
B002626,C000981,T000034,2026-06-14,2442.68,Pending
B002627,C001699,T000025,2026-07-05,780.2,Confirmed
B002628,C001716,T000031,2025-09-28,3994.39,Confirmed
B002629,C002594,T000049,2026-01-19,4769.19,Cancelled
B002630,C004137,T000041,2026-07-09,2745.47,Confirmed
B002631,C004434,T000017,2026-05-05,2342.85,Confirmed
B002632,C001099,T000047,2026-03-26,4584.74,Confirmed
B002633,C002327,T000030,2025-12-12,1100.25,Confirmed
B002634,C003248,T000039,2025-09-30,4512.13,Confirmed
B002635,C000896,T000031,2026-01-28,2264.57,Confirmed
B002636,C001675,T000019,2026-06-12,3017.33,Confirmed
B002637,C002910,T000035,2026-04-02,2877.31,Confirmed
B002638,C000931,T000029,2026-10-24,3271.91,Confirmed
B002639,C004385,T000001,2025-12-11,4739.55,Confirmed
B002640,C000724,T000004,2026-03-03,4780.07,Confirmed
B002641,C002941,T000028,2026-03-13,4240.17,Confirmed
B002642,C001090,T000018,2026-06-19,1361.95,Cancelled
B002643,C004579,T000026,2025-10-27,2000.82,Confirmed
B002644,C000936,T000040,2026-04-02,2695.21,Cancelled
B002645,C002296,T000019,2026-05-25,4574.57,Cancelled
B002646,C000156,T000006,2026-03-13,2843.89,Pending
B002647,C001071,T000001,2026-03-17,4898.46,Confirmed
B002648,C001959,T000008,2026-02-16,4927.29,Confirmed
B002649,C002502,T000033,2026-03-02,3193.63,Confirmed
B002650,C004220,T000043,2026-06-16,4448.73,Confirmed
B002651,C003831,T000021,2026-08-26,4996.5,Confirmed
B002652,C000855,T000024,2026-02-09,4323.72,Confirmed
B002653,C000640,T000025,2026-11-03,3456.1,Confirmed
B002654,C002239,T000047,2026-05-11,4303.1,Confirmed
B002655,C001603,T000043,2026-07-13,871.95,Confirmed
B002656,C000442,T000019,2026-03-28,3356.7,Pending
B002657,C004629,T000029,2026-10-18,1474.35,Pending
B002658,C001337,T000010,2026-05-02,1022.29,Confirmed
B002659,C003701,T000012,2025-11-14,4517.92,Confirmed
B002660,C000949,T000033,2026-06-12,3378.4,Pending
B002661,C003374,T000007,2025-11-30,1595.96,Confirmed
B002662,C000460,T000017,2026-01-14,2240.52,Confirmed
B002663,C004647,T000010,2026-06-02,4879.74,Confirmed
B002664,C000393,T000031,2025-09-30,4379.82,Confirmed
B002665,C003939,T000006,2026-04-01,570.12,Cancelled
B002666,C001788,T000017,2026-03-03,4909.1,Cancelled
B002667,C004941,T000050,2026-08-19,2158.38,Confirmed
B002668,C002258,T000037,2025-09-17,3629.38,Pending
B002669,C001139,T000018,2026-07-17,3707.04,Confirmed
B002670,C003809,T000026,2025-12-20,4602.58,Confirmed
B002671,C004742,T000049,2026-01-28,4482.77,Confirmed
B002672,C002455,T000016,2025-11-26,1767.78,Confirmed
B002673,C001467,T000008,2026-02-06,3395.91,Cancelled
B002674,C003675,T000024,2026-02-15,2271.67,Cancelled
B002675,C001378,T000013,2025-10-30,2864.95,Confirmed
B002676,C002598,T000029,2026-07-02,2996.05,Confirmed
B002677,C000142,T000032,2026-02-13,2283.55,Confirmed
B002678,C002660,T000024,2026-01-02,2587.52,Cancelled
B002679,C004597,T000016,2026-02-09,1437.54,Confirmed
B002680,C000840,T000011,2026-08-27,3234.41,Confirmed
B002681,C003619,T000032,2026-02-16,3915.32,Confirmed
B002682,C003918,T000006,2026-01-29,2433.84,Confirmed
B002683,C000596,T000035,2026-03-17,4899.56,Confirmed
B002684,C001905,T000033,2026-04-17,757.52,Pending
B002685,C000281,T000018,2026-07-03,3151.22,Confirmed
B002686,C000424,T000037,2025-09-22,3126.2,Confirmed
B002687,C004366,T000013,2026-03-28,663.33,Cancelled
B002688,C004250,T000010,2026-03-02,1510.57,Cancelled
B002689,C001751,T000037,2025-09-01,4574.94,Confirmed
B002690,C004758,T000026,2025-11-02,2950.31,Confirmed
B002691,C001968,T000046,2026-09-22,2463.74,Pending
B002692,C004089,T000017,2026-05-08,2369.73,Confirmed
B002693,C004179,T000001,2026-03-11,4496.72,Pending
B002694,C002947,T000025,2026-09-14,2151.64,Confirmed
B002695,C001450,T000034,2026-07-09,4366.25,Confirmed
B002696,C002332,T000039,2025-09-27,1891.37,Confirmed
B002697,C002221,T000010,2026-05-02,2891.77,Cancelled
B002698,C003790,T000020,2026-08-03,1147.19,Pending
B002699,C002811,T000007,2025-10-31,4212.64,Confirmed
B002700,C004729,T000016,2026-03-26,3811.89,Confirmed
B002701,C001532,T000037,2025-12-09,2885.42,Confirmed
B002702,C004883,T000029,2026-07-28,616.56,Cancelled
B002703,C002991,T000012,2025-12-11,2665.66,Cancelled
B002704,C004494,T000017,2025-12-23,1513.38,Cancelled
B002705,C001144,T000048,2026-06-24,2360.18,Confirmed
B002706,C000934,T000020,2026-08-16,4353.92,Confirmed
B002707,C001461,T000026,2025-10-26,3963.21,Confirmed
B002708,C002724,T000048,2026-07-09,1588.79,Confirmed
B002709,C002513,T000019,2026-09-07,4932.29,Confirmed
B002710,C000286,T000047,2026-04-06,4564.45,Pending
B002711,C000265,T000012,2026-03-03,2879.03,Confirmed
B002712,C002368,T000021,2026-09-11,2885.68,Confirmed
B002713,C003448,T000042,2026-03-25,4555.7,Cancelled
B002714,C004917,T000034,2026-04-06,3362.65,Cancelled
B002715,C001763,T000007,2025-12-23,2915.1,Confirmed
B002716,C003049,T000045,2025-12-08,3871.17,Confirmed
B002717,C002382,T000035,2026-01-12,1557.94,Confirmed
B002718,C002270,T000015,2026-03-20,4452.7,Confirmed
B002719,C000041,T000001,2026-02-04,2891.37,Cancelled
B002720,C000068,T000026,2025-08-29,3215.75,Confirmed
B002721,C000988,T000035,2026-06-03,904.75,Confirmed
B002722,C004009,T000025,2026-08-09,1892.79,Cancelled
B002723,C003199,T000042,2025-11-17,2420.31,Cancelled
B002724,C004791,T000015,2025-12-29,2362.59,Pending
B002725,C002525,T000022,2026-03-09,4002.28,Cancelled
B002726,C001086,T000006,2026-06-26,1770.45,Confirmed
B002727,C002480,T000015,2026-03-12,1319.49,Confirmed
B002728,C001694,T000024,2026-01-23,3121.78,Confirmed
B002729,C002316,T000021,2026-07-14,3267.57,Confirmed
B002730,C000779,T000007,2026-01-05,1047.12,Confirmed
B002731,C004590,T000029,2026-10-15,511.11,Confirmed
B002732,C001586,T000032,2026-03-12,4629.42,Cancelled
B002733,C001493,T000032,2026-05-06,858.37,Confirmed
B002734,C000661,T000005,2025-10-29,4540.4,Pending
B002735,C001349,T000004,2025-11-26,2296.47,Confirmed
B002736,C001300,T000022,2026-03-25,3438.75,Confirmed
B002737,C003941,T000018,2026-08-10,1335.27,Confirmed
B002738,C001987,T000035,2026-04-11,4207.63,Confirmed
B002739,C002045,T000017,2025-12-14,1310.87,Confirmed
B002740,C003517,T000050,2026-06-16,2239.29,Confirmed
B002741,C001059,T000050,2026-10-06,1571.12,Confirmed
B002742,C000977,T000024,2026-05-14,4268.78,Cancelled
B002743,C004578,T000002,2026-07-31,4362.51,Confirmed
B002744,C000728,T000013,2025-11-29,2174.13,Confirmed
B002745,C002528,T000015,2026-04-21,1883.2,Cancelled
B002746,C003137,T000005,2025-09-19,3981.04,Confirmed
B002747,C000343,T000003,2026-05-01,4453.3,Confirmed
B002748,C001448,T000037,2025-12-31,3308.09,Confirmed
B002749,C002380,T000037,2025-12-17,4673.32,Confirmed
B002750,C003660,T000037,2026-02-02,2223.7,Confirmed
B002751,C000527,T000003,2026-05-05,1183.49,Confirmed
B002752,C001897,T000035,2026-05-31,1308.39,Confirmed
B002753,C004755,T000023,2026-09-07,3514.24,Confirmed
B002754,C002074,T000028,2026-06-19,2333.87,Cancelled
B002755,C004916,T000030,2025-12-22,1203.42,Confirmed
B002756,C000406,T000018,2026-05-16,1815.02,Pending
B002757,C001574,T000036,2026-02-15,2887.72,Confirmed
B002758,C004601,T000033,2026-03-17,1046.5,Cancelled
B002759,C003741,T000026,2025-10-08,515.49,Cancelled
B002760,C004275,T000048,2026-04-24,4627.84,Confirmed
B002761,C004228,T000040,2026-06-16,1871.88,Pending
B002762,C001847,T000017,2026-01-09,1496.74,Confirmed
B002763,C001479,T000040,2026-06-25,3643.16,Confirmed
B002764,C002396,T000007,2025-10-19,4340.31,Confirmed
B002765,C000772,T000008,2026-03-14,3345.25,Pending
B002766,C000579,T000031,2026-01-13,1645.17,Cancelled
B002767,C002902,T000012,2026-01-06,4377.36,Confirmed
B002768,C000194,T000048,2026-05-12,2796.92,Confirmed
B002769,C002008,T000031,2026-02-13,2215.36,Confirmed
B002770,C001186,T000044,2026-05-06,3221.27,Confirmed
B002771,C002395,T000019,2026-08-19,3652.76,Confirmed
B002772,C002999,T000010,2026-04-24,3172.23,Confirmed
B002773,C001793,T000039,2026-02-02,4641.1,Confirmed
B002774,C001111,T000012,2025-12-06,3326.08,Pending
B002775,C004006,T000020,2026-09-02,4453.61,Confirmed
B002776,C002262,T000037,2025-10-04,3141.31,Cancelled
B002777,C003737,T000048,2026-05-09,1983.56,Confirmed
B002778,C003794,T000041,2026-06-06,2895.34,Pending
B002779,C001937,T000007,2025-10-28,888.52,Confirmed
B002780,C004876,T000014,2026-10-11,1535.79,Confirmed
B002781,C004358,T000011,2026-10-04,3948.04,Cancelled
B002782,C000730,T000007,2025-12-31,3476.64,Cancelled
B002783,C004379,T000029,2026-11-01,1249.33,Confirmed
B002784,C003452,T000010,2026-05-29,2471.07,Confirmed
B002785,C004458,T000029,2026-12-03,1138.96,Confirmed
B002786,C004537,T000009,2026-02-05,4351.18,Confirmed
B002787,C002141,T000036,2026-05-30,991.26,Confirmed
B002788,C001645,T000048,2026-08-07,3444.06,Confirmed
B002789,C002801,T000010,2026-05-11,3231.5,Confirmed
B002790,C004963,T000019,2026-08-12,2627.49,Confirmed
B002791,C000142,T000031,2026-01-05,1752.06,Confirmed
B002792,C001456,T000017,2026-02-17,2317.8,Cancelled
B002793,C004797,T000009,2025-11-12,4128.76,Confirmed
B002794,C002097,T000045,2025-09-28,3926.98,Confirmed
B002795,C001326,T000033,2026-04-19,3824.64,Confirmed
B002796,C004977,T000034,2026-06-14,3874.21,Confirmed
B002797,C001214,T000045,2025-12-17,1147.49,Confirmed
B002798,C001160,T000024,2025-12-29,945.93,Confirmed
B002799,C004651,T000009,2026-02-27,4376.74,Cancelled
B002800,C004500,T000007,2025-11-28,4267.29,Pending
B002801,C004988,T000016,2026-04-12,3565.93,Cancelled
B002802,C004698,T000019,2026-08-13,3226.58,Confirmed
B002803,C000341,T000039,2026-02-11,2150.92,Confirmed
B002804,C003829,T000006,2026-05-14,1508.37,Pending
B002805,C001969,T000050,2026-07-20,3504.45,Confirmed
B002806,C000704,T000011,2026-09-14,4608.66,Confirmed
B002807,C004414,T000012,2025-10-04,2466.48,Confirmed
B002808,C002430,T000042,2025-11-14,1864.46,Confirmed
B002809,C001801,T000013,2025-11-01,1718.34,Confirmed
B002810,C004913,T000012,2025-10-23,606.67,Confirmed
B002811,C004649,T000021,2026-08-03,2841.43,Confirmed
B002812,C000856,T000010,2026-04-18,4947.06,Cancelled
B002813,C001813,T000020,2026-11-26,4168.57,Confirmed
B002814,C002867,T000050,2026-09-14,4538.64,Confirmed
B002815,C003643,T000036,2026-01-27,3295.24,Confirmed
B002816,C000183,T000028,2026-04-05,2666.51,Cancelled
B002817,C003113,T000024,2026-01-18,4957.06,Confirmed
B002818,C004493,T000005,2026-03-04,2512.23,Confirmed
B002819,C001518,T000037,2025-11-28,4625.74,Cancelled
B002820,C001357,T000012,2025-10-29,3928.3,Confirmed
B002821,C002175,T000035,2026-01-12,1989.4,Confirmed
B002822,C003630,T000040,2026-06-01,2763.78,Confirmed
B002823,C003629,T000002,2026-10-24,2229.48,Pending
B002824,C004097,T000050,2026-08-08,1113.0,Confirmed
B002825,C003240,T000041,2026-06-07,2105.45,Confirmed
B002826,C003692,T000045,2025-08-26,4500.38,Confirmed
B002827,C000019,T000039,2026-02-09,3886.86,Confirmed
B002828,C003404,T000042,2026-01-10,1749.11,Confirmed
B002829,C004680,T000009,2025-11-23,2155.61,Confirmed
B002830,C004552,T000022,2026-02-25,3273.95,Cancelled
B002831,C003005,T000047,2026-03-27,2372.63,Pending
B002832,C001133,T000005,2025-12-16,2763.7,Cancelled
B002833,C003340,T000012,2025-11-15,3641.76,Confirmed
B002834,C003312,T000001,2026-03-04,2602.63,Confirmed
B002835,C003373,T000044,2025-12-13,1359.36,Confirmed
B002836,C000988,T000022,2026-05-27,2842.58,Confirmed
B002837,C003322,T000038,2026-12-11,2102.53,Confirmed
B002838,C004616,T000019,2026-04-29,1808.3,Confirmed
B002839,C004955,T000016,2026-03-16,1976.49,Cancelled
B002840,C000174,T000031,2026-01-30,2475.51,Confirmed
B002841,C003742,T000003,2026-05-23,4489.76,Confirmed
B002842,C003053,T000023,2026-05-31,3803.26,Confirmed
B002843,C000727,T000042,2026-02-06,3505.47,Confirmed
B002844,C003761,T000018,2026-05-26,2620.67,Confirmed
B002845,C001876,T000026,2025-09-26,508.23,Confirmed
B002846,C004034,T000013,2025-12-14,2032.48,Confirmed
B002847,C000990,T000018,2026-08-19,4159.36,Cancelled
B002848,C003745,T000003,2026-04-21,2246.77,Cancelled
B002849,C002687,T000023,2026-08-02,3037.19,Confirmed
B002850,C000420,T000003,2026-09-21,1421.33,Confirmed
B002851,C000594,T000025,2026-06-01,4621.36,Cancelled
B002852,C001775,T000027,2026-05-14,4654.27,Confirmed
B002853,C002460,T000044,2026-03-08,1157.32,Confirmed
B002854,C000936,T000027,2026-07-19,3758.72,Confirmed
B002855,C003809,T000039,2025-12-02,838.57,Confirmed
B002856,C000332,T000025,2026-07-21,3193.46,Cancelled
B002857,C003450,T000024,2025-12-27,1303.94,Pending
B002858,C002703,T000008,2025-12-02,1155.67,Confirmed
B002859,C004007,T000009,2026-04-21,518.54,Confirmed
B002860,C003869,T000046,2026-10-19,4733.86,Confirmed
B002861,C004201,T000037,2026-01-08,4231.64,Cancelled
B002862,C000202,T000030,2025-11-25,848.64,Confirmed
B002863,C002498,T000019,2026-04-19,3197.19,Confirmed
B002864,C001843,T000016,2026-03-14,1548.04,Confirmed
B002865,C001867,T000024,2026-01-16,1688.07,Cancelled
B002866,C001997,T000044,2026-03-27,4433.77,Confirmed
B002867,C000910,T000021,2026-05-17,1014.47,Pending
B002868,C004306,T000036,2026-05-09,3206.71,Confirmed
B002869,C004659,T000040,2026-06-24,2305.65,Confirmed
B002870,C003190,T000039,2025-10-11,1358.6,Confirmed
B002871,C000771,T000047,2026-03-15,2533.63,Confirmed
B002872,C003156,T000006,2026-04-20,4732.2,Confirmed
B002873,C002502,T000005,2025-11-23,4017.25,Cancelled
B002874,C002715,T000014,2026-07-15,1094.5,Confirmed
B002875,C004725,T000045,2025-12-30,4322.43,Confirmed
B002876,C003586,T000042,2026-03-07,4718.48,Cancelled
B002877,C001629,T000050,2026-09-20,1746.34,Confirmed
B002878,C000387,T000004,2025-12-16,2000.39,Confirmed
B002879,C003422,T000008,2025-10-31,1068.39,Confirmed
B002880,C004009,T000024,2026-02-15,2052.23,Confirmed
B002881,C004094,T000011,2026-11-12,3529.13,Confirmed
B002882,C004364,T000017,2026-03-20,1724.7,Confirmed
B002883,C002467,T000050,2026-09-08,530.71,Confirmed
B002884,C002283,T000021,2026-07-05,2023.45,Pending
B002885,C001857,T000026,2025-09-02,2539.28,Confirmed
B002886,C001999,T000043,2026-06-27,3048.6,Confirmed
B002887,C001237,T000048,2026-05-02,3577.21,Cancelled
B002888,C004670,T000044,2026-02-07,778.03,Confirmed
B002889,C004145,T000045,2025-10-11,2613.88,Confirmed
B002890,C001151,T000027,2026-07-08,1698.63,Confirmed
B002891,C004319,T000016,2026-04-03,4765.86,Pending
B002892,C001432,T000026,2025-11-29,2119.54,Confirmed
B002893,C001820,T000033,2026-05-17,950.56,Pending
B002894,C002325,T000031,2025-11-14,686.71,Confirmed
B002895,C001131,T000048,2026-06-17,1694.33,Confirmed
B002896,C002659,T000047,2026-04-25,1304.95,Confirmed
B002897,C003501,T000006,2026-01-24,3424.1,Confirmed
B002898,C000375,T000044,2025-11-25,4311.35,Confirmed
B002899,C002121,T000008,2025-11-14,1906.51,Confirmed
B002900,C004021,T000007,2025-07-25,3100.06,Confirmed
B002901,C002022,T000034,2026-05-19,3786.37,Pending
B002902,C003706,T000044,2026-03-24,2293.19,Confirmed
B002903,C003260,T000014,2026-08-21,798.47,Confirmed
B002904,C003436,T000016,2026-02-06,1531.33,Cancelled
B002905,C001890,T000043,2026-08-28,4473.8,Pending
B002906,C001824,T000009,2026-03-11,4210.16,Pending
B002907,C001475,T000010,2026-02-15,889.4,Cancelled
B002908,C002243,T000017,2026-03-04,1507.77,Confirmed
B002909,C003244,T000012,2025-10-04,3961.24,Confirmed
B002910,C003135,T000006,2026-05-18,2686.54,Confirmed
B002911,C002071,T000019,2026-05-14,3919.85,Confirmed
B002912,C000360,T000043,2026-09-11,1449.92,Confirmed
B002913,C002042,T000041,2026-06-05,4787.14,Pending
B002914,C001142,T000029,2026-07-06,4026.23,Pending
B002915,C001636,T000006,2026-01-12,1388.54,Confirmed
B002916,C004001,T000025,2026-05-26,3013.02,Confirmed
B002917,C001944,T000024,2026-05-12,1008.94,Confirmed
B002918,C004775,T000025,2026-09-04,2126.46,Confirmed
B002919,C003362,T000016,2025-11-21,3468.3,Pending
B002920,C002981,T000016,2026-04-22,1985.57,Confirmed
B002921,C000007,T000006,2026-06-25,3455.41,Confirmed
B002922,C003268,T000037,2025-08-28,1601.51,Confirmed
B002923,C001592,T000021,2026-05-02,3745.43,Cancelled
B002924,C004929,T000004,2025-10-21,2118.15,Confirmed
B002925,C003265,T000034,2026-05-04,4057.17,Confirmed
B002926,C002607,T000028,2026-07-21,1115.1,Confirmed
B002927,C003220,T000038,2026-09-19,2128.9,Confirmed
B002928,C003274,T000041,2026-07-26,2587.7,Confirmed
B002929,C000914,T000028,2026-05-12,2407.3,Confirmed
B002930,C002012,T000017,2026-02-01,2448.93,Cancelled
B002931,C001443,T000014,2026-12-19,2501.62,Cancelled
B002932,C003055,T000007,2025-12-03,4949.62,Confirmed
B002933,C003547,T000022,2026-05-24,1369.21,Confirmed
B002934,C004222,T000001,2026-01-02,3958.99,Cancelled
B002935,C004913,T000029,2026-07-29,2983.05,Confirmed
B002936,C002929,T000031,2026-01-02,2361.33,Confirmed
B002937,C001830,T000030,2025-09-21,3350.88,Confirmed
B002938,C000576,T000015,2025-12-10,4340.89,Confirmed
B002939,C000930,T000018,2026-10-15,2599.87,Confirmed
B002940,C003760,T000035,2026-02-28,4391.61,Confirmed
B002941,C003700,T000050,2026-05-29,922.09,Confirmed
B002942,C001464,T000030,2025-11-17,3438.88,Confirmed
B002943,C003276,T000034,2026-07-31,1999.31,Confirmed
B002944,C004929,T000042,2025-12-11,2240.22,Confirmed
B002945,C001055,T000011,2026-08-24,3069.59,Cancelled
B002946,C001901,T000027,2026-05-21,2659.63,Confirmed
B002947,C001458,T000024,2026-05-29,2218.01,Confirmed
B002948,C001400,T000035,2026-06-02,1887.46,Confirmed
B002949,C003416,T000039,2026-01-09,3282.42,Confirmed
B002950,C000443,T000008,2025-10-31,2775.11,Confirmed
B002951,C003651,T000018,2026-08-22,1954.89,Pending
B002952,C004653,T000013,2025-11-20,1422.32,Confirmed
B002953,C001179,T000045,2026-01-02,3985.11,Confirmed
B002954,C004459,T000024,2026-05-31,4098.72,Confirmed
B002955,C001258,T000023,2026-09-25,1462.05,Pending
B002956,C003635,T000012,2025-11-03,1677.42,Confirmed
B002957,C001842,T000049,2026-01-18,1576.14,Confirmed
B002958,C002310,T000030,2026-01-16,4480.56,Confirmed
B002959,C000911,T000031,2025-11-07,3983.59,Confirmed
B002960,C004341,T000028,2026-06-29,835.58,Confirmed
B002961,C004638,T000022,2026-06-18,4247.0,Confirmed
B002962,C004010,T000044,2026-04-07,665.83,Confirmed
B002963,C002170,T000028,2026-08-01,1639.4,Confirmed
B002964,C002173,T000013,2026-03-01,4635.46,Confirmed
B002965,C000124,T000025,2026-09-30,4389.49,Confirmed
B002966,C003159,T000044,2025-12-08,4016.46,Confirmed
B002967,C000786,T000046,2026-06-26,2558.96,Confirmed
B002968,C002417,T000007,2025-11-26,1946.36,Pending
B002969,C000797,T000045,2025-07-25,4466.96,Cancelled
B002970,C004173,T000006,2026-03-21,3456.83,Confirmed
B002971,C004155,T000024,2026-05-02,1829.79,Confirmed
B002972,C001937,T000019,2026-06-12,2584.38,Confirmed
B002973,C002157,T000019,2026-04-07,4466.75,Confirmed
B002974,C003808,T000036,2026-02-09,4565.55,Confirmed
B002975,C001302,T000009,2026-01-31,3466.86,Confirmed
B002976,C004164,T000048,2026-07-28,3796.5,Confirmed
B002977,C003141,T000036,2026-06-08,676.84,Confirmed
